method,dataset,instance,run_id,seed,Z,bound,gap_solver_pct,time_to_best_s,total_time_s,time_budget_s,model_status,iterations,T,J,I,source_path,raw_method,construction_used,Z_construction,rf_wall_time_s
ILS_v2,Real,Ale_3,7,7.0,40763.571,,,766.292,3600.379,3600.0,,2446.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_3,8,8.0,41824.056,,,1738.807,3601.792,3600.0,,2599.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_3,9,9.0,42274.434,,,1829.543,3602.119,3600.0,,2563.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_3,10,10.0,44535.798,,,184.598,3600.843,3600.0,,2434.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_4,1,1.0,128136.335,,,732.929,3600.068,3600.0,,2323.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_4,2,2.0,131087.135,,,824.738,3601.452,3600.0,,2285.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_4,3,3.0,129500.067,,,723.025,3601.07,3600.0,,2245.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_4,4,4.0,127839.076,,,778.061,3600.079,3600.0,,2379.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_4,5,5.0,128211.985,,,745.969,3601.33,3600.0,,2278.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_4,6,6.0,128586.469,,,4.826,3602.23,3600.0,,2255.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_4,7,7.0,128431.694,,,764.457,3601.866,3600.0,,2214.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_4,8,8.0,128005.31,,,740.76,3602.088,3600.0,,2194.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_4,9,9.0,131118.561,,,734.975,3600.846,3600.0,,2232.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_4,10,10.0,129326.065,,,874.227,3600.542,3600.0,,2244.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_5,1,1.0,35690.183,,,633.476,3600.122,3600.0,,2158.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_5,2,2.0,35426.141,,,757.063,3600.007,3600.0,,2178.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_5,3,3.0,35426.141,,,750.459,3600.398,3600.0,,2075.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_5,4,4.0,35426.141,,,744.47,3603.403,3600.0,,2179.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_5,5,5.0,35448.716,,,970.135,3602.175,3600.0,,2146.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_5,6,6.0,35426.141,,,891.06,3600.582,3600.0,,2130.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_5,7,7.0,35426.141,,,863.314,3600.258,3600.0,,2143.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_5,8,8.0,35426.141,,,782.613,3600.965,3600.0,,2203.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_5,9,9.0,35426.141,,,758.221,3600.528,3600.0,,2130.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_5,10,10.0,35426.141,,,774.913,3602.082,3600.0,,2148.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_6,1,1.0,67744.346,,,757.408,3600.189,3600.0,,2012.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_6,2,2.0,68309.642,,,2720.922,3600.36,3600.0,,2063.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_6,3,3.0,69457.709,,,723.34,3600.444,3600.0,,2051.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_6,4,4.0,69587.024,,,3044.019,3600.003,3600.0,,2061.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_6,5,5.0,69322.014,,,2356.805,3600.575,3600.0,,2093.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_6,6,6.0,68089.081,,,1365.061,3601.178,3600.0,,2082.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_6,7,7.0,68946.952,,,736.425,3600.132,3600.0,,2035.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_6,8,8.0,69361.639,,,3406.243,3601.299,3600.0,,2070.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_6,9,9.0,67288.871,,,769.599,3602.637,3600.0,,2077.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_6,10,10.0,68163.492,,,745.772,3600.312,3600.0,,2121.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_7,1,1.0,10578.918,,,1043.191,3601.422,3600.0,,2090.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_7,2,2.0,10578.918,,,1104.608,3601.023,3600.0,,2075.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_7,3,3.0,10578.918,,,795.365,3600.319,3600.0,,2090.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_7,4,4.0,10578.918,,,2099.798,3600.232,3600.0,,2157.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_7,5,5.0,10578.918,,,1620.998,3600.753,3600.0,,2113.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_7,6,6.0,10578.918,,,845.933,3601.044,3600.0,,2073.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_7,7,7.0,10578.918,,,2789.689,3601.329,3600.0,,2149.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_7,8,8.0,10578.918,,,829.014,3600.993,3600.0,,2051.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_7,9,9.0,10578.918,,,798.25,3600.477,3600.0,,2050.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_7,10,10.0,10578.918,,,1047.936,3600.747,3600.0,,2076.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_8,1,1.0,162884.172,,,726.971,3600.517,3600.0,,2333.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_8,2,2.0,161993.126,,,740.127,3600.567,3600.0,,2358.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_8,3,3.0,162954.172,,,733.739,3600.671,3600.0,,2346.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_8,4,4.0,162982.247,,,730.366,3600.414,3600.0,,2367.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_8,5,5.0,164488.865,,,177.173,3601.2,3600.0,,2344.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_8,6,6.0,162011.526,,,1086.084,3601.52,3600.0,,2394.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_8,7,7.0,161892.376,,,722.755,3600.535,3600.0,,2316.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_8,8,8.0,161498.634,,,1166.371,3600.752,3600.0,,2350.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_8,9,9.0,163482.632,,,2395.067,3600.1,3600.0,,2333.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_8,10,10.0,163812.45,,,930.558,3600.452,3600.0,,2358.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_9,1,1.0,15863.543,,,1841.345,3600.03,3600.0,,2161.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_9,2,2.0,16043.723,,,1603.763,3600.095,3600.0,,2164.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_9,3,3.0,15888.072,,,721.919,3600.42,3600.0,,2120.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_9,4,4.0,16077.247,,,724.289,3601.192,3600.0,,2175.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_9,5,5.0,16388.529,,,2170.992,3600.804,3600.0,,2114.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_9,6,6.0,15881.834,,,3127.273,3600.89,3600.0,,2139.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_9,7,7.0,16056.147,,,18.899,3600.523,3600.0,,2142.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_9,8,8.0,15946.148,,,735.432,3600.714,3600.0,,2169.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_9,9,9.0,16002.942,,,1984.113,3600.924,3600.0,,2213.0,19.0,160.0,50.0,,,,,
ILS_v2,Real,Ale_9,10,10.0,16140.364,,,723.706,3600.816,3600.0,,2117.0,19.0,160.0,50.0,,,,,
MAT_mip_10800s,10X,IncT10x_2,IncT10x_2_mip_seed1_b10800,1.0,163595.478,121983.558742,25.435862,10889.034,10892.084,10800.0,Integer,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_mip10800\IncT10x_2_mip_seed1_b10800.json,mip,mip,163595.478,0.0
MAT_mip_10800s,10X,IncT10x_3,IncT10x_3_mip_seed1_b10800,1.0,80690.614,63022.489107,21.896134,10869.913,10871.607,10800.0,Integer,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_mip10800\IncT10x_3_mip_seed1_b10800.json,mip,mip,80690.614,0.0
MAT_mip_10800s,10X,IncT10x_4,IncT10x_4_mip_seed1_b10800,1.0,168985.52,149996.9316,11.236814,10858.604,10860.405,10800.0,Integer,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_mip10800\IncT10x_4_mip_seed1_b10800.json,mip,mip,168985.52,0.0
MAT_mip_10800s,10X,IncT10x_5,IncT10x_5_mip_seed1_b10800,1.0,66696.973,56266.832414,15.638102,10869.994,10871.54,10800.0,Integer,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_mip10800\IncT10x_5_mip_seed1_b10800.json,mip,mip,66696.973,0.0
MAT_mip_10800s,10X,IncT10x_6,IncT10x_6_mip_seed1_b10800,1.0,111304.255,89998.806037,19.14163,10856.659,10858.446,10800.0,Integer,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_mip10800\IncT10x_6_mip_seed1_b10800.json,mip,mip,111304.255,0.0
MAT_mip_10800s,8X,IncT8x_2,IncT8x_2_mip_seed1_b10800,1.0,128054.148,119114.37535,6.981244,10823.801,10825.464,10800.0,Integer,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_mip10800\IncT8x_2_mip_seed1_b10800.json,mip,mip,128054.148,0.0
MAT_mip_10800s,8X,IncT8x_3,IncT8x_3_mip_seed1_b10800,1.0,67597.088,56443.211709,16.500528,10851.836,10853.419,10800.0,Integer,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_mip10800\IncT8x_3_mip_seed1_b10800.json,mip,mip,67597.088,0.0
MAT_mip_10800s,8X,IncT8x_4,IncT8x_4_mip_seed1_b10800,1.0,159561.553,146138.917624,8.412199,10821.889,10823.465,10800.0,Integer,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_mip10800\IncT8x_4_mip_seed1_b10800.json,mip,mip,159561.553,0.0
MAT_mip_10800s,8X,IncT8x_5,IncT8x_5_mip_seed1_b10800,1.0,59137.359,51343.598242,13.179082,10819.148,10821.202,10800.0,Integer,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_mip10800\IncT8x_5_mip_seed1_b10800.json,mip,mip,59137.359,0.0
MAT_mip_10800s,8X,IncT8x_6,IncT8x_6_mip_seed1_b10800,1.0,95679.146,86447.032741,9.649034,10856.183,10858.298,10800.0,Integer,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x_mip10800\IncT8x_6_mip_seed1_b10800.json,mip,mip,95679.146,0.0
MAT_mip_300s,3X,IncT3x_3,IncT3x_3_mip_seed1_b300,1.0,48147.231,,,303.118,304.435,300.0,,,57.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT3x_3_mip_seed1_b300.json,mip,,48147.231,
MAT_mip_300s,3X,IncT3x_7,IncT3x_7_mip_seed1_b300,1.0,16664.6,,,303.223,304.718,300.0,,,57.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT3x_7_mip_seed1_b300.json,mip,,16664.6,
MAT_mip_300s,4X,IncT4x_3,IncT4x_3_mip_seed1_b300,1.0,50288.764,,,304.545,305.815,300.0,,,76.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT4x_3_mip_seed1_b300.json,mip,,50288.764,
MAT_mip_300s,4X,IncT4x_7,IncT4x_7_mip_seed1_b300,1.0,22685.483,,,304.489,305.945,300.0,,,76.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT4x_7_mip_seed1_b300.json,mip,,22685.483,
MAT_mip_300s,5X,IncT5x_10,IncT5x_10_mip_seed1_b300,1.0,18657.518,,,307.365,308.653,300.0,,,95.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT5x_10_mip_seed1_b300.json,mip,,18657.518,
MAT_mip_300s,5X,IncT5x_3,IncT5x_3_mip_seed1_b300,1.0,56023.127,,,307.01,308.429,300.0,,,95.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT5x_3_mip_seed1_b300.json,mip,,56023.127,
MAT_mip_3600s,10X,IncT10x_2,IncT10x_2_mip_seed1_b3600,1.0,185344.308,,,3655.88,3657.416,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT10x_2_mip_seed1_b3600.json,mip,,185344.308,
MAT_mip_3600s,10X,IncT10x_3,IncT10x_3_mip_seed1_b3600,1.0,102753.138,,,3632.204,3633.703,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT10x_3_mip_seed1_b3600.json,mip,,102753.138,
MAT_mip_3600s,10X,IncT10x_4,IncT10x_4_mip_seed1_b3600,1.0,185779.606,,,3630.908,3632.851,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT10x_4_mip_seed1_b3600.json,mip,,185779.606,
MAT_mip_3600s,10X,IncT10x_5,IncT10x_5_mip_seed1_b3600,1.0,68914.12,,,3632.372,3633.881,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT10x_5_mip_seed1_b3600.json,mip,,68914.12,
MAT_mip_3600s,10X,IncT10x_6,IncT10x_6_mip_seed1_b3600,1.0,130545.565,,,3632.168,3633.691,3600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT10x_6_mip_seed1_b3600.json,mip,,130545.565,
MAT_mip_3600s,8X,IncT8x_2,IncT8x_2_mip_seed1_b3600,1.0,131839.464,,,3627.518,3628.982,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT8x_2_mip_seed1_b3600.json,mip,,131839.464,
MAT_mip_3600s,8X,IncT8x_3,IncT8x_3_mip_seed1_b3600,1.0,71839.478,,,3625.714,3627.174,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT8x_3_mip_seed1_b3600.json,mip,,71839.478,
MAT_mip_3600s,8X,IncT8x_4,IncT8x_4_mip_seed1_b3600,1.0,166073.216,,,3635.125,3636.66,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT8x_4_mip_seed1_b3600.json,mip,,166073.216,
MAT_mip_3600s,8X,IncT8x_5,IncT8x_5_mip_seed1_b3600,1.0,59924.391,,,3628.871,3630.386,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT8x_5_mip_seed1_b3600.json,mip,,59924.391,
MAT_mip_3600s,8X,IncT8x_6,IncT8x_6_mip_seed1_b3600,1.0,103833.803,,,3626.873,3628.437,3600.0,,,152.0,159.0,50.0,experiments\matheuristics\results_scale_8x10x\IncT8x_6_mip_seed1_b3600.json,mip,,103833.803,
MAT_mip_600s,10X,IncT10x_2,IncT10x_2_mip_seed1_b600,1.0,248321.772,,,632.707,634.247,600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT10x_2_mip_seed1_b600.json,mip,mip,248321.772,0.0
MAT_mip_600s,10X,IncT10x_3,IncT10x_3_mip_seed1_b600,1.0,156039.613,,,631.91,633.472,600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT10x_3_mip_seed1_b600.json,mip,mip,156039.613,0.0
MAT_mip_600s,10X,IncT10x_4,IncT10x_4_mip_seed1_b600,1.0,367547.857,,,632.29,633.823,600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT10x_4_mip_seed1_b600.json,mip,mip,367547.857,0.0
MAT_mip_600s,10X,IncT10x_5,IncT10x_5_mip_seed1_b600,1.0,81716.847,,,633.942,635.555,600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT10x_5_mip_seed1_b600.json,mip,mip,81716.847,0.0
MAT_mip_600s,10X,IncT10x_6,IncT10x_6_mip_seed1_b600,1.0,191754.857,,,633.538,635.141,600.0,,,190.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT10x_6_mip_seed1_b600.json,mip,mip,191754.857,0.0
MAT_mip_600s,2X,IncT2X_1,IncT2X_1_mip_seed1_b600,1.0,40179.544,,,374.675,376.118,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_1_mip_seed1_b600.json,mip,mip,40179.544,0.0
MAT_mip_600s,2X,IncT2X_10,IncT2X_10_mip_seed1_b600,1.0,8335.23,,,207.761,209.227,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_10_mip_seed1_b600.json,mip,mip,8335.23,0.0
MAT_mip_600s,2X,IncT2X_2,IncT2X_2_mip_seed1_b600,1.0,105100.906,,,51.78,53.067,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_2_mip_seed1_b600.json,mip,mip,105100.906,0.0
MAT_mip_600s,2X,IncT2X_3,IncT2X_3_mip_seed1_b600,1.0,42939.345,,,602.154,603.621,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_3_mip_seed1_b600.json,mip,mip,42939.345,0.0
MAT_mip_600s,2X,IncT2X_4,IncT2X_4_mip_seed1_b600,1.0,131571.0,,,60.293,61.61,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_4_mip_seed1_b600.json,mip,mip,131571.0,0.0
MAT_mip_600s,2X,IncT2X_5,IncT2X_5_mip_seed1_b600,1.0,38183.994,,,304.957,306.422,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_5_mip_seed1_b600.json,mip,mip,38183.994,0.0
MAT_mip_600s,2X,IncT2X_6,IncT2X_6_mip_seed1_b600,1.0,70335.169,,,498.216,499.713,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_6_mip_seed1_b600.json,mip,mip,70335.169,0.0
MAT_mip_600s,2X,IncT2X_7,IncT2X_7_mip_seed1_b600,1.0,13554.95,,,601.56,603.026,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_7_mip_seed1_b600.json,mip,mip,13554.95,0.0
MAT_mip_600s,2X,IncT2X_8,IncT2X_8_mip_seed1_b600,1.0,169018.311,,,133.903,135.202,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_8_mip_seed1_b600.json,mip,mip,169018.311,0.0
MAT_mip_600s,2X,IncT2X_9,IncT2X_9_mip_seed1_b600,1.0,18670.071,,,601.739,603.268,600.0,,,38.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT2X_9_mip_seed1_b600.json,mip,mip,18670.071,0.0
MAT_mip_600s,3X,IncT3x_1,IncT3x_1_mip_seed1_b600,1.0,43503.221,,,602.82,604.464,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_1_mip_seed1_b600.json,mip,mip,43503.221,0.0
MAT_mip_600s,3X,IncT3x_10,IncT3x_10_mip_seed1_b600,1.0,11062.028,,,603.873,605.782,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_10_mip_seed1_b600.json,mip,mip,11062.028,0.0
MAT_mip_600s,3X,IncT3x_2,IncT3x_2_mip_seed1_b600,1.0,108728.958,,,604.133,605.741,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_2_mip_seed1_b600.json,mip,mip,108728.958,0.0
MAT_mip_600s,3X,IncT3x_3,IncT3x_3_mip_seed1_b600,1.0,46210.117,,,602.565,603.841,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT3x_3_mip_seed1_b600.json,mip,,46210.117,
MAT_mip_600s,3X,IncT3x_3,IncT3x_3_mip_seed1_b600,1.0,46211.617,,,603.12,604.692,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_3_mip_seed1_b600.json,mip,mip,46211.617,0.0
MAT_mip_600s,3X,IncT3x_4,IncT3x_4_mip_seed1_b600,1.0,134477.501,,,604.218,605.541,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_4_mip_seed1_b600.json,mip,mip,134477.501,0.0
MAT_mip_600s,3X,IncT3x_5,IncT3x_5_mip_seed1_b600,1.0,40735.322,,,603.307,604.986,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_5_mip_seed1_b600.json,mip,mip,40735.322,0.0
MAT_mip_600s,3X,IncT3x_6,IncT3x_6_mip_seed1_b600,1.0,73632.475,,,602.734,604.258,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_6_mip_seed1_b600.json,mip,mip,73632.475,0.0
MAT_mip_600s,3X,IncT3x_7,IncT3x_7_mip_seed1_b600,1.0,16651.675,,,602.532,603.986,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT3x_7_mip_seed1_b600.json,mip,,16651.675,
MAT_mip_600s,3X,IncT3x_7,IncT3x_7_mip_seed1_b600,1.0,17035.756,,,602.732,604.273,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_7_mip_seed1_b600.json,mip,mip,17035.756,0.0
MAT_mip_600s,3X,IncT3x_8,IncT3x_8_mip_seed1_b600,1.0,171950.123,,,603.387,604.949,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_8_mip_seed1_b600.json,mip,mip,171950.123,0.0
MAT_mip_600s,3X,IncT3x_9,IncT3x_9_mip_seed1_b600,1.0,21831.245,,,602.658,604.211,600.0,,,57.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT3x_9_mip_seed1_b600.json,mip,mip,21831.245,0.0
MAT_mip_600s,4X,IncT4x_1,IncT4x_1_mip_seed1_b600,1.0,46995.599,,,611.691,613.19,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_1_mip_seed1_b600.json,mip,mip,46995.599,0.0
MAT_mip_600s,4X,IncT4x_10,IncT4x_10_mip_seed1_b600,1.0,14995.081,,,605.913,607.442,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_10_mip_seed1_b600.json,mip,mip,14995.081,0.0
MAT_mip_600s,4X,IncT4x_2,IncT4x_2_mip_seed1_b600,1.0,112458.243,,,609.066,610.607,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_2_mip_seed1_b600.json,mip,mip,112458.243,0.0
MAT_mip_600s,4X,IncT4x_3,IncT4x_3_mip_seed1_b600,1.0,49521.664,,,610.083,611.509,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT4x_3_mip_seed1_b600.json,mip,,49521.664,
MAT_mip_600s,4X,IncT4x_3,IncT4x_3_mip_seed1_b600,1.0,49550.389,,,608.578,610.719,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_3_mip_seed1_b600.json,mip,mip,49550.389,0.0
MAT_mip_600s,4X,IncT4x_4,IncT4x_4_mip_seed1_b600,1.0,140937.529,,,605.68,606.981,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_4_mip_seed1_b600.json,mip,mip,140937.529,0.0
MAT_mip_600s,4X,IncT4x_5,IncT4x_5_mip_seed1_b600,1.0,43438.275,,,605.396,607.572,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_5_mip_seed1_b600.json,mip,mip,43438.275,0.0
MAT_mip_600s,4X,IncT4x_6,IncT4x_6_mip_seed1_b600,1.0,78230.194,,,604.817,606.16,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_6_mip_seed1_b600.json,mip,mip,78230.194,0.0
MAT_mip_600s,4X,IncT4x_7,IncT4x_7_mip_seed1_b600,1.0,21657.453,,,605.355,606.779,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT4x_7_mip_seed1_b600.json,mip,,21657.453,
MAT_mip_600s,4X,IncT4x_7,IncT4x_7_mip_seed1_b600,1.0,21637.253,,,605.151,606.706,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_7_mip_seed1_b600.json,mip,mip,21637.253,0.0
MAT_mip_600s,4X,IncT4x_8,IncT4x_8_mip_seed1_b600,1.0,175549.4,,,611.429,613.808,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_8_mip_seed1_b600.json,mip,mip,175549.4,0.0
MAT_mip_600s,4X,IncT4x_9,IncT4x_9_mip_seed1_b600,1.0,25270.794,,,604.982,606.567,600.0,,,76.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT4x_9_mip_seed1_b600.json,mip,mip,25270.794,0.0
MAT_mip_600s,5X,IncT5x_1,IncT5x_1_mip_seed1_b600,1.0,53900.57,,,607.92,609.491,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_1_mip_seed1_b600.json,mip,mip,53900.57,0.0
MAT_mip_600s,5X,IncT5x_10,IncT5x_10_mip_seed1_b600,1.0,17880.24,,,607.708,609.143,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT5x_10_mip_seed1_b600.json,mip,,17880.24,
MAT_mip_600s,5X,IncT5x_10,IncT5x_10_mip_seed1_b600,1.0,18416.365,,,607.679,609.267,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_10_mip_seed1_b600.json,mip,mip,18416.365,0.0
MAT_mip_600s,5X,IncT5x_2,IncT5x_2_mip_seed1_b600,1.0,118538.381,,,608.086,609.43,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_2_mip_seed1_b600.json,mip,mip,118538.381,0.0
MAT_mip_600s,5X,IncT5x_3,IncT5x_3_mip_seed1_b600,1.0,55824.522,,,607.293,608.576,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_short_budget\IncT5x_3_mip_seed1_b600.json,mip,,55824.522,
MAT_mip_600s,5X,IncT5x_3,IncT5x_3_mip_seed1_b600,1.0,56911.122,,,607.556,609.106,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_3_mip_seed1_b600.json,mip,mip,56911.122,0.0
MAT_mip_600s,5X,IncT5x_4,IncT5x_4_mip_seed1_b600,1.0,149151.022,,,608.211,609.712,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_4_mip_seed1_b600.json,mip,mip,149151.022,0.0
MAT_mip_600s,5X,IncT5x_5,IncT5x_5_mip_seed1_b600,1.0,47532.05,,,607.65,609.181,600.0,,,95.0,159.0,50.0,experiments\matheuristics\results_production\b600\IncT5x_5_mip_seed1_b600.json,mip,mip,47532.05,0.0
